1,2015-01-02 00:00:01,0,0,ALCSP,0.395,FJ10D
2,2015-01-02 00:00:02,0,0,ALCSP,0.965,FJ10D
3,2015-01-02 00:00:03,0,0,ALCSP,0.547,FJ10D
4,2015-01-02 00:00:04,0,0,ARUDSP,0.941,FJ10D
5,2015-01-02 00:00:05,0,0,ARUDSP,0.778,FJ10D
6,2015-01-02 00:00:06,0,0,ARUDSP,0.240,FJ10D
7,2015-01-02 00:00:07,0,0,v_ialoesp,0.813,FJ10D
8,2015-01-02 00:00:08,0,0,v_ialoesp,0.927,FJ10D
9,2015-01-02 00:00:09,0,0,v_ialoesp,0.295,FJ10D
10,2015-01-02 00:00:10,0,0,v_ialiesp,0.328,FJ10D
11,2015-01-02 00:00:11,0,0,v_ialiesp,0.993,FJ10D
12,2015-01-02 00:00:12,0,0,v_ialiesp,0.934,FJ10D
13,2015-01-02 00:00:13,0,0,v_iaroesp,0.927,FJ10D
14,2015-01-02 00:00:14,0,0,v_iaroesp,0.763,FJ10D
15,2015-01-02 00:00:15,0,0,v_iaroesp,0.001,FJ10D
16,2015-01-02 00:00:16,0,0,v_iariesp,0.464,FJ10D
17,2015-01-02 00:00:17,0,0,v_iariesp,0.072,FJ10D
18,2015-01-02 00:00:18,0,0,v_iariesp,0.231,FJ10D
19,2015-01-02 00:00:19,0,0,ALTIPOS,0.536,FJ10D
20,2015-01-02 00:00:20,0,0,ALTIPOS,0.364,FJ10D
21,2015-01-02 00:00:21,0,0,ALTIPOS,0.362,FJ10D
22,2015-01-02 00:00:22,0,0,ARTIPOS,0.203,FJ10D
23,2015-01-02 00:00:23,0,0,ARTIPOS,0.797,FJ10D
24,2015-01-02 00:00:24,0,0,ARTIPOS,0.492,FJ10D
25,2015-01-02 00:00:25,0,0,ACCEL-UP,0.453,FJ10D
26,2015-01-02 00:00:26,0,0,ACCEL-UP,0.177,FJ10D
27,2015-01-02 00:00:27,0,0,ACCEL-UP,0.064,FJ10D
28,2015-01-02 00:00:28,0,0,ACCEL-WES,0.080,FJ10D
29,2015-01-02 00:00:29,0,0,ACCEL-WES,0.433,FJ10D
30,2015-01-02 00:00:30,0,0,ACCEL-WES,0.997,FJ10D
31,2015-01-02 00:00:31,0,0,ACCEL_NOR,0.288,FJ10D
32,2015-01-02 00:00:32,0,0,ACCEL_NOR,0.985,FJ10D
33,2015-01-02 00:00:33,0,0,ACCEL_NOR,0.044,FJ10D
34,2015-01-02 00:00:34,0,0,AC_A_115V,0.058,FJ10D
35,2015-01-02 00:00:35,0,0,AC_A_115V,0.612,FJ10D
36,2015-01-02 00:00:36,0,0,AC_A_115V,0.309,FJ10D
37,2015-01-02 00:00:37,0,0,AC_B_115V,0.231,FJ10D
38,2015-01-02 00:00:38,0,0,AC_B_115V,0.655,FJ10D
39,2015-01-02 00:00:39,0,0,AC_B_115V,0.858,FJ10D
40,2015-01-02 00:00:40,0,0,AC_C_115V,0.646,FJ10D
41,2015-01-02 00:00:41,0,0,AC_C_115V,0.609,FJ10D
42,2015-01-02 00:00:42,0,0,AC_C_115V,0.164,FJ10D
43,2015-01-02 00:00:43,0,0,AC_D_115V,0.350,FJ10D
44,2015-01-02 00:00:44,0,0,AC_D_115V,0.595,FJ10D
45,2015-01-02 00:00:45,0,0,AC_D_115V,0.323,FJ10D
46,2015-01-02 00:00:46,0,0,ARCSP,0.222,FJ10D
47,2015-01-02 00:00:47,0,0,ARCSP,0.083,FJ10D
48,2015-01-02 00:00:48,0,0,ARCSP,0.998,FJ10D
49,2015-01-02 00:00:49,0,0,AZI-DEV,0.443,FJ10D
50,2015-01-02 00:00:50,0,0,AZI-DEV,0.578,FJ10D
51,2015-01-02 00:00:51,0,0,AZI-DEV,0.208,FJ10D
