1,2015-01-03 00:00:01,0,0,ALCSP,0.950,FJ10B
2,2015-01-03 00:00:02,0,0,ALCSP,0.276,FJ10B
3,2015-01-03 00:00:03,0,0,ALCSP,0.056,FJ10B
4,2015-01-03 00:00:04,0,0,ARUDSP,0.328,FJ10B
5,2015-01-03 00:00:05,0,0,ARUDSP,0.588,FJ10B
6,2015-01-03 00:00:06,0,0,ARUDSP,0.563,FJ10B
7,2015-01-03 00:00:07,0,0,v_ialoesp,0.295,FJ10B
8,2015-01-03 00:00:08,0,0,v_ialoesp,0.796,FJ10B
9,2015-01-03 00:00:09,0,0,v_ialoesp,0.993,FJ10B
10,2015-01-03 00:00:10,0,0,v_ialiesp,0.525,FJ10B
11,2015-01-03 00:00:11,0,0,v_ialiesp,0.388,FJ10B
12,2015-01-03 00:00:12,0,0,v_ialiesp,0.877,FJ10B
13,2015-01-03 00:00:13,0,0,v_iaroesp,0.117,FJ10B
14,2015-01-03 00:00:14,0,0,v_iaroesp,0.148,FJ10B
15,2015-01-03 00:00:15,0,0,v_iaroesp,0.086,FJ10B
16,2015-01-03 00:00:16,0,0,v_iariesp,0.373,FJ10B
17,2015-01-03 00:00:17,0,0,v_iariesp,0.787,FJ10B
18,2015-01-03 00:00:18,0,0,v_iariesp,0.014,FJ10B
19,2015-01-03 00:00:19,0,0,ALTIPOS,0.229,FJ10B
20,2015-01-03 00:00:20,0,0,ALTIPOS,0.339,FJ10B
21,2015-01-03 00:00:21,0,0,ALTIPOS,0.664,FJ10B
22,2015-01-03 00:00:22,0,0,ARTIPOS,0.657,FJ10B
23,2015-01-03 00:00:23,0,0,ARTIPOS,0.026,FJ10B
24,2015-01-03 00:00:24,0,0,ARTIPOS,0.793,FJ10B
25,2015-01-03 00:00:25,0,0,ACCEL-UP,0.199,FJ10B
26,2015-01-03 00:00:26,0,0,ACCEL-UP,0.620,FJ10B
27,2015-01-03 00:00:27,0,0,ACCEL-UP,0.014,FJ10B
28,2015-01-03 00:00:28,0,0,ACCEL-WES,0.329,FJ10B
29,2015-01-03 00:00:29,0,0,ACCEL-WES,0.579,FJ10B
30,2015-01-03 00:00:30,0,0,ACCEL-WES,0.415,FJ10B
31,2015-01-03 00:00:31,0,0,ACCEL_NOR,0.814,FJ10B
32,2015-01-03 00:00:32,0,0,ACCEL_NOR,0.960,FJ10B
33,2015-01-03 00:00:33,0,0,ACCEL_NOR,0.224,FJ10B
34,2015-01-03 00:00:34,0,0,AC_A_115V,0.023,FJ10B
35,2015-01-03 00:00:35,0,0,AC_A_115V,0.218,FJ10B
36,2015-01-03 00:00:36,0,0,AC_A_115V,0.517,FJ10B
37,2015-01-03 00:00:37,0,0,AC_B_115V,0.023,FJ10B
38,2015-01-03 00:00:38,0,0,AC_B_115V,0.386,FJ10B
39,2015-01-03 00:00:39,0,0,AC_B_115V,0.175,FJ10B
40,2015-01-03 00:00:40,0,0,AC_C_115V,0.703,FJ10B
41,2015-01-03 00:00:41,0,0,AC_C_115V,0.104,FJ10B
42,2015-01-03 00:00:42,0,0,AC_C_115V,0.356,FJ10B
43,2015-01-03 00:00:43,0,0,AC_D_115V,0.727,FJ10B
44,2015-01-03 00:00:44,0,0,AC_D_115V,0.477,FJ10B
45,2015-01-03 00:00:45,0,0,AC_D_115V,0.611,FJ10B
46,2015-01-03 00:00:46,0,0,ARCSP,0.911,FJ10B
47,2015-01-03 00:00:47,0,0,ARCSP,0.047,FJ10B
48,2015-01-03 00:00:48,0,0,ARCSP,0.780,FJ10B
49,2015-01-03 00:00:49,0,0,AZI-DEV,0.657,FJ10B
50,2015-01-03 00:00:50,0,0,AZI-DEV,0.052,FJ10B
51,2015-01-03 00:00:51,0,0,AZI-DEV,0.268,FJ10B
